State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Rajasthan,Sawai Madhopur,2020-05-17,2020,05,20.0953473,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-05-19,2020,05,0.0,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-05-21,2020,05,18.6237937,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-05-22,2020,05,18.3208721,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-05-30,2020,05,16.5719114,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-05-31,2020,05,16.4257574,NRSC VIC MODEL
Rajasthan,Sikar,2020-05-09,2020,05,16.0496838,NRSC VIC MODEL
Rajasthan,Sikar,2020-05-14,2020,05,18.1695769,NRSC VIC MODEL
Rajasthan,Sikar,2020-05-25,2020,05,12.9704284,NRSC VIC MODEL
Rajasthan,Sikar,2020-05-30,2020,05,11.6255248,NRSC VIC MODEL
Rajasthan,Sirohi,2020-05-02,2020,05,7.4200908,NRSC VIC MODEL
Rajasthan,Sirohi,2020-05-03,2020,05,7.381904,NRSC VIC MODEL
Rajasthan,Sirohi,2020-05-10,2020,05,8.060668,NRSC VIC MODEL
Rajasthan,Sirohi,2020-05-11,2020,05,7.9580837,NRSC VIC MODEL
Rajasthan,Sirohi,2020-05-13,2020,05,7.7894721,NRSC VIC MODEL
Rajasthan,Sirohi,2020-05-23,2020,05,7.367098,NRSC VIC MODEL
Rajasthan,Tonk,2020-05-26,2020,05,16.1645338,NRSC VIC MODEL
Rajasthan,Tonk,2020-05-30,2020,05,19.8746497,NRSC VIC MODEL
Rajasthan,Udaipur,2020-05-02,2020,05,10.6515369,NRSC VIC MODEL
Rajasthan,Udaipur,2020-05-07,2020,05,11.3739364,NRSC VIC MODEL
Rajasthan,Udaipur,2020-05-28,2020,05,10.0265359,NRSC VIC MODEL
Rajasthan,Udaipur,2020-05-29,2020,05,9.9832217,NRSC VIC MODEL
Rajasthan,Udaipur,2020-05-31,2020,05,10.4248268,NRSC VIC MODEL
Sikkim,East District,2020-05-04,2020,05,18.475597,NRSC VIC MODEL
Sikkim,East District,2020-05-28,2020,05,17.3097631,NRSC VIC MODEL
Sikkim,North District,2020-05-03,2020,05,13.9699506,NRSC VIC MODEL
Sikkim,North District,2020-05-13,2020,05,14.7188109,NRSC VIC MODEL
Sikkim,North District,2020-05-21,2020,05,14.7414742,NRSC VIC MODEL
Sikkim,North District,2020-05-25,2020,05,15.4526802,NRSC VIC MODEL
Sikkim,North District,2020-05-29,2020,05,14.9811498,NRSC VIC MODEL
Sikkim,North District,2020-05-31,2020,05,14.7301941,NRSC VIC MODEL
Sikkim,South District,2020-05-04,2020,05,17.0633214,NRSC VIC MODEL
Sikkim,South District,2020-05-06,2020,05,16.0509423,NRSC VIC MODEL
Sikkim,South District,2020-05-16,2020,05,15.2118873,NRSC VIC MODEL
Sikkim,South District,2020-05-18,2020,05,0.0,NRSC VIC MODEL
Sikkim,South District,2020-05-21,2020,05,15.9282391,NRSC VIC MODEL
Sikkim,South District,2020-05-22,2020,05,15.7827289,NRSC VIC MODEL
Sikkim,South District,2020-05-30,2020,05,16.0452414,NRSC VIC MODEL
Sikkim,West District,2020-05-02,2020,05,15.3040395,NRSC VIC MODEL
Sikkim,West District,2020-05-09,2020,05,14.4029152,NRSC VIC MODEL
Sikkim,West District,2020-05-10,2020,05,14.8387227,NRSC VIC MODEL
Sikkim,West District,2020-05-22,2020,05,14.67453,NRSC VIC MODEL
Sikkim,West District,2020-05-23,2020,05,14.4219441,NRSC VIC MODEL
Sikkim,West District,2020-05-24,2020,05,15.5010202,NRSC VIC MODEL
Sikkim,West District,2020-05-26,2020,05,16.1259364,NRSC VIC MODEL
Sikkim,West District,2020-05-31,2020,05,15.2844386,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2020-05-09,2020,05,20.3318464,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2020-05-12,2020,05,20.0833437,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2020-05-18,2020,05,10.1196265,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2020-05-21,2020,05,24.6674966,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2020-05-23,2020,05,23.3721591,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2020-05-31,2020,05,22.6675225,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2020-05-13,2020,05,19.9235192,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-06,2020,05,16.4922587,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-10,2020,05,15.9240074,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-12,2020,05,15.9704948,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-18,2020,05,3.169496,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-19,2020,05,3.1895994,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-20,2020,05,20.7372738,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-22,2020,05,19.2169819,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-25,2020,05,18.1679885,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-26,2020,05,17.9124133,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2020-05-29,2020,05,17.0936233,NRSC VIC MODEL
Tamil Nadu,Chennai,2020-05-03,2020,05,9.6592889,NRSC VIC MODEL
Tamil Nadu,Chennai,2020-05-04,2020,05,9.0479721,NRSC VIC MODEL
Tamil Nadu,Chennai,2020-05-06,2020,05,8.4843358,NRSC VIC MODEL
Tamil Nadu,Chennai,2020-05-09,2020,05,7.5202856,NRSC VIC MODEL
Tamil Nadu,Chennai,2020-05-18,2020,05,0.5577081,NRSC VIC MODEL
Tamil Nadu,Chennai,2020-05-23,2020,05,10.930759,NRSC VIC MODEL
Tamil Nadu,Chennai,2020-05-24,2020,05,10.2917033,NRSC VIC MODEL
Tamil Nadu,Chennai,2020-05-28,2020,05,8.076394,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2020-05-15,2020,05,28.7080958,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2020-05-16,2020,05,27.6757149,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2020-05-19,2020,05,9.5256742,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2020-05-24,2020,05,28.5487466,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2020-05-28,2020,05,32.0993627,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-01,2020,05,22.8770657,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-03,2020,05,21.9558541,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-04,2020,05,21.5984579,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-07,2020,05,21.2373793,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-08,2020,05,21.0357914,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-13,2020,05,20.7627814,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-14,2020,05,20.4801568,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-17,2020,05,20.2604545,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-30,2020,05,25.3322635,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2020-05-26,2020,05,22.9383734,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2020-05-09,2020,05,20.8083014,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2020-05-17,2020,05,19.5122936,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2020-05-19,2020,05,10.2587921,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2020-05-21,2020,05,23.7212336,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2020-05-24,2020,05,24.9181167,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2020-05-27,2020,05,26.7651713,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2020-05-31,2020,05,26.1540749,NRSC VIC MODEL
Tamil Nadu,Dindigul,2020-05-04,2020,05,22.9783869,NRSC VIC MODEL
Tamil Nadu,Dindigul,2020-05-05,2020,05,22.6316399,NRSC VIC MODEL
Tamil Nadu,Dindigul,2020-05-25,2020,05,26.4844874,NRSC VIC MODEL
Tamil Nadu,Dindigul,2020-05-28,2020,05,32.6757097,NRSC VIC MODEL
Tamil Nadu,Dindigul,2020-05-29,2020,05,30.0251285,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-02,2020,05,22.3759245,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-06,2020,05,20.544158,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-12,2020,05,20.5007277,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-14,2020,05,20.3595659,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-15,2020,05,20.4408418,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-17,2020,05,20.3442609,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-21,2020,05,23.6829275,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-25,2020,05,23.0186899,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-29,2020,05,25.1749068,NRSC VIC MODEL
Tamil Nadu,Erode,2020-05-31,2020,05,23.7243423,NRSC VIC MODEL
Tamil Nadu,Kallakurichi,2020-05-01,2020,05,22.6732029,NRSC VIC MODEL
Tamil Nadu,Kallakurichi,2020-05-11,2020,05,19.1517181,NRSC VIC MODEL
Tamil Nadu,Kallakurichi,2020-05-15,2020,05,17.6880388,NRSC VIC MODEL
Tamil Nadu,Kallakurichi,2020-05-25,2020,05,22.1065744,NRSC VIC MODEL
Tamil Nadu,Kallakurichi,2020-05-31,2020,05,26.3899419,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,2020-05-02,2020,05,16.3554824,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,2020-05-03,2020,05,15.8658449,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,2020-05-04,2020,05,15.4034535,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,2020-05-07,2020,05,14.8220542,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,2020-05-12,2020,05,13.5204081,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,2020-05-21,2020,05,17.3143831,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,2020-05-31,2020,05,13.2180188,NRSC VIC MODEL
Tamil Nadu,Kanniyakumari,2020-05-15,2020,05,26.1797044,NRSC VIC MODEL
Tamil Nadu,Kanniyakumari,2020-05-22,2020,05,27.274725,NRSC VIC MODEL
Tamil Nadu,Kanniyakumari,2020-05-28,2020,05,25.6315814,NRSC VIC MODEL
Tamil Nadu,Karur,2020-05-02,2020,05,19.8293002,NRSC VIC MODEL
Tamil Nadu,Karur,2020-05-04,2020,05,18.6368089,NRSC VIC MODEL
Tamil Nadu,Karur,2020-05-08,2020,05,18.8071391,NRSC VIC MODEL
Tamil Nadu,Karur,2020-05-09,2020,05,18.2965853,NRSC VIC MODEL
Tamil Nadu,Karur,2020-05-22,2020,05,20.9024609,NRSC VIC MODEL
Tamil Nadu,Karur,2020-05-23,2020,05,20.641467,NRSC VIC MODEL
Tamil Nadu,Karur,2020-05-30,2020,05,23.1064678,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,2020-05-05,2020,05,21.384596,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,2020-05-01,2020,05,23.7197367,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,2020-05-07,2020,05,20.8536518,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,2020-05-08,2020,05,20.4303402,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,2020-05-09,2020,05,19.8747025,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,2020-05-14,2020,05,17.815056,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,2020-05-23,2020,05,24.8706097,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,2020-05-25,2020,05,25.8068712,NRSC VIC MODEL
Tamil Nadu,Madurai,2020-05-05,2020,05,23.8212435,NRSC VIC MODEL
Tamil Nadu,Madurai,2020-05-06,2020,05,24.9773372,NRSC VIC MODEL
Tamil Nadu,Madurai,2020-05-26,2020,05,26.9127898,NRSC VIC MODEL
Tamil Nadu,Madurai,2020-05-30,2020,05,28.46285,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,2020-05-14,2020,05,16.431743,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,2020-05-15,2020,05,16.3157946,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,2020-05-20,2020,05,21.2120864,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,2020-05-21,2020,05,20.7830944,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,2020-05-27,2020,05,18.4932024,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,2020-05-30,2020,05,18.5987106,NRSC VIC MODEL
Tamil Nadu,Namakkal,2020-05-03,2020,05,21.0983339,NRSC VIC MODEL
Tamil Nadu,Namakkal,2020-05-10,2020,05,19.1830832,NRSC VIC MODEL
Tamil Nadu,Namakkal,2020-05-15,2020,05,18.4950364,NRSC VIC MODEL
Tamil Nadu,Namakkal,2020-05-19,2020,05,9.9683348,NRSC VIC MODEL
Tamil Nadu,Perambalur,2020-05-01,2020,05,26.9586506,NRSC VIC MODEL
Tamil Nadu,Perambalur,2020-05-05,2020,05,24.8110169,NRSC VIC MODEL
Tamil Nadu,Perambalur,2020-05-10,2020,05,23.3699387,NRSC VIC MODEL
Tamil Nadu,Perambalur,2020-05-19,2020,05,9.8941735,NRSC VIC MODEL
Tamil Nadu,Perambalur,2020-05-20,2020,05,27.7526021,NRSC VIC MODEL
Tamil Nadu,Perambalur,2020-05-21,2020,05,27.0317372,NRSC VIC MODEL
Tamil Nadu,Perambalur,2020-05-23,2020,05,25.6821203,NRSC VIC MODEL
Tamil Nadu,Perambalur,2020-05-27,2020,05,24.2734447,NRSC VIC MODEL
Tamil Nadu,Pudukkottai,2020-05-02,2020,05,15.1635427,NRSC VIC MODEL
Tamil Nadu,Pudukkottai,2020-05-08,2020,05,15.3106216,NRSC VIC MODEL
Tamil Nadu,Pudukkottai,2020-05-23,2020,05,18.0141643,NRSC VIC MODEL
Tamil Nadu,Ramanathapuram,2020-05-01,2020,05,17.8454208,NRSC VIC MODEL
Tamil Nadu,Ramanathapuram,2020-05-02,2020,05,18.0319763,NRSC VIC MODEL
Tamil Nadu,Ramanathapuram,2020-05-03,2020,05,17.8432267,NRSC VIC MODEL
Tamil Nadu,Ramanathapuram,2020-05-10,2020,05,20.2341593,NRSC VIC MODEL
Tamil Nadu,Ramanathapuram,2020-05-12,2020,05,21.1075394,NRSC VIC MODEL
Tamil Nadu,Ramanathapuram,2020-05-16,2020,05,21.1697944,NRSC VIC MODEL
Tamil Nadu,Ramanathapuram,2020-05-25,2020,05,18.9457054,NRSC VIC MODEL
Tamil Nadu,Ramanathapuram,2020-05-26,2020,05,19.8616448,NRSC VIC MODEL
Tamil Nadu,Ramanathapuram,2020-05-27,2020,05,20.2655218,NRSC VIC MODEL
Tamil Nadu,Ranipet,2020-05-04,2020,05,24.2356136,NRSC VIC MODEL
Tamil Nadu,Ranipet,2020-05-05,2020,05,23.8298128,NRSC VIC MODEL
Tamil Nadu,Ranipet,2020-05-06,2020,05,23.4975621,NRSC VIC MODEL
Tamil Nadu,Ranipet,2020-05-09,2020,05,22.4212265,NRSC VIC MODEL
Tamil Nadu,Ranipet,2020-05-14,2020,05,20.1186134,NRSC VIC MODEL
Tamil Nadu,Ranipet,2020-05-26,2020,05,21.6945475,NRSC VIC MODEL
Tamil Nadu,Ranipet,2020-05-29,2020,05,21.1554814,NRSC VIC MODEL
Tamil Nadu,Ranipet,2020-05-30,2020,05,21.118504,NRSC VIC MODEL
Tamil Nadu,Salem,2020-05-06,2020,05,20.542933,NRSC VIC MODEL
Tamil Nadu,Salem,2020-05-09,2020,05,21.0235859,NRSC VIC MODEL
Tamil Nadu,Salem,2020-05-16,2020,05,18.941708,NRSC VIC MODEL
Tamil Nadu,Salem,2020-05-17,2020,05,19.4308265,NRSC VIC MODEL
Tamil Nadu,Salem,2020-05-22,2020,05,23.3018246,NRSC VIC MODEL
Tamil Nadu,Salem,2020-05-24,2020,05,24.074796,NRSC VIC MODEL
Tamil Nadu,Sivaganga,2020-05-04,2020,05,18.407011,NRSC VIC MODEL
Tamil Nadu,Sivaganga,2020-05-13,2020,05,21.7319141,NRSC VIC MODEL
Tamil Nadu,Sivaganga,2020-05-21,2020,05,23.7365643,NRSC VIC MODEL
Tamil Nadu,Sivaganga,2020-05-26,2020,05,23.9357054,NRSC VIC MODEL
Tamil Nadu,Sivaganga,2020-05-29,2020,05,28.2402872,NRSC VIC MODEL
Tamil Nadu,Tenkasi,2020-05-06,2020,05,25.4237069,NRSC VIC MODEL
Tamil Nadu,Tenkasi,2020-05-10,2020,05,27.3960977,NRSC VIC MODEL
Tamil Nadu,Tenkasi,2020-05-12,2020,05,26.102455,NRSC VIC MODEL
Tamil Nadu,Tenkasi,2020-05-15,2020,05,27.1937457,NRSC VIC MODEL
Tamil Nadu,Tenkasi,2020-05-18,2020,05,10.6291975,NRSC VIC MODEL
Tamil Nadu,Tenkasi,2020-05-19,2020,05,10.6718692,NRSC VIC MODEL
Tamil Nadu,Tenkasi,2020-05-24,2020,05,25.6338005,NRSC VIC MODEL
Tamil Nadu,Tenkasi,2020-05-31,2020,05,26.2888931,NRSC VIC MODEL
Tamil Nadu,Thanjavur,2020-05-13,2020,05,19.8269758,NRSC VIC MODEL
Tamil Nadu,Thanjavur,2020-05-17,2020,05,19.4489961,NRSC VIC MODEL
Tamil Nadu,Thanjavur,2020-05-19,2020,05,9.2516814,NRSC VIC MODEL
Tamil Nadu,Thanjavur,2020-05-22,2020,05,22.1971669,NRSC VIC MODEL
Tamil Nadu,The Nilgiris,2020-05-15,2020,05,25.8699782,NRSC VIC MODEL
Tamil Nadu,The Nilgiris,2020-05-23,2020,05,24.478519,NRSC VIC MODEL
Tamil Nadu,The Nilgiris,2020-05-12,2020,05,26.3482551,NRSC VIC MODEL
Tamil Nadu,The Nilgiris,2020-05-16,2020,05,25.0203204,NRSC VIC MODEL
Tamil Nadu,The Nilgiris,2020-05-18,2020,05,11.6731404,NRSC VIC MODEL
Tamil Nadu,Theni,2020-05-11,2020,05,30.6271051,NRSC VIC MODEL
Tamil Nadu,Theni,2020-05-21,2020,05,28.6470948,NRSC VIC MODEL
Tamil Nadu,Theni,2020-05-24,2020,05,29.5042137,NRSC VIC MODEL
Tamil Nadu,Theni,2020-05-31,2020,05,29.7083399,NRSC VIC MODEL
Tamil Nadu,Thiruvallur,2020-05-03,2020,05,20.7733209,NRSC VIC MODEL
Tamil Nadu,Thiruvallur,2020-05-05,2020,05,19.7539782,NRSC VIC MODEL
Tamil Nadu,Thiruvallur,2020-05-01,2020,05,22.2802188,NRSC VIC MODEL
Tamil Nadu,Thiruvallur,2020-05-13,2020,05,17.0622354,NRSC VIC MODEL
Tamil Nadu,Thiruvallur,2020-05-14,2020,05,16.6992675,NRSC VIC MODEL
Tamil Nadu,Thiruvallur,2020-05-24,2020,05,20.1217911,NRSC VIC MODEL
Tamil Nadu,Thiruvallur,2020-05-27,2020,05,18.4951835,NRSC VIC MODEL
Tamil Nadu,Thiruvarur,2020-05-05,2020,05,19.6469345,NRSC VIC MODEL
Tamil Nadu,Thiruvarur,2020-05-07,2020,05,19.8601969,NRSC VIC MODEL
Tamil Nadu,Thiruvarur,2020-05-08,2020,05,19.7359157,NRSC VIC MODEL
Tamil Nadu,Thiruvarur,2020-05-10,2020,05,19.9647687,NRSC VIC MODEL
Tamil Nadu,Thiruvarur,2020-05-13,2020,05,22.3317111,NRSC VIC MODEL
Tamil Nadu,Thiruvarur,2020-05-21,2020,05,25.2030197,NRSC VIC MODEL
Tamil Nadu,Thiruvarur,2020-05-31,2020,05,23.0645303,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-01,2020,05,20.8928313,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-07,2020,05,18.7783032,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-12,2020,05,17.5216047,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-14,2020,05,16.8345047,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-15,2020,05,17.3155301,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-16,2020,05,17.2376618,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-19,2020,05,7.7473951,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-20,2020,05,23.2359483,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-26,2020,05,20.3549209,NRSC VIC MODEL
Tamil Nadu,Tiruchirappalli,2020-05-30,2020,05,23.8258206,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-04,2020,05,18.8104133,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-10,2020,05,20.4449286,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-12,2020,05,20.2771252,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-13,2020,05,21.3266652,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-16,2020,05,20.4540568,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-24,2020,05,20.0049472,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-28,2020,05,21.5931366,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-29,2020,05,22.7559688,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-08,2020,05,20.0138303,NRSC VIC MODEL
Tamil Nadu,Tirunelveli,2020-05-23,2020,05,20.2913,NRSC VIC MODEL
Tamil Nadu,Tirupathur,2020-05-10,2020,05,16.164613,NRSC VIC MODEL
Tamil Nadu,Tirupathur,2020-05-11,2020,05,15.8787804,NRSC VIC MODEL
Tamil Nadu,Tirupathur,2020-05-13,2020,05,15.3987974,NRSC VIC MODEL
Tamil Nadu,Tirupathur,2020-05-16,2020,05,14.776599,NRSC VIC MODEL
Tamil Nadu,Tirupathur,2020-05-19,2020,05,6.902661,NRSC VIC MODEL
Tamil Nadu,Tirupathur,2020-05-23,2020,05,21.4608145,NRSC VIC MODEL
Tamil Nadu,Tirupathur,2020-05-25,2020,05,19.8360956,NRSC VIC MODEL
Tamil Nadu,Tirupathur,2020-05-26,2020,05,19.1263047,NRSC VIC MODEL
Tamil Nadu,Tiruppur,2020-05-05,2020,05,21.1430523,NRSC VIC MODEL
Tamil Nadu,Tiruppur,2020-05-07,2020,05,23.2637059,NRSC VIC MODEL
Tamil Nadu,Tiruppur,2020-05-26,2020,05,26.397553,NRSC VIC MODEL
Tamil Nadu,Tiruvannamalai,2020-05-05,2020,05,25.155397,NRSC VIC MODEL
Tamil Nadu,Tiruvannamalai,2020-05-10,2020,05,23.5870697,NRSC VIC MODEL
Tamil Nadu,Tiruvannamalai,2020-05-14,2020,05,22.4139506,NRSC VIC MODEL
Tamil Nadu,Tiruvannamalai,2020-05-15,2020,05,22.1095461,NRSC VIC MODEL
Tamil Nadu,Tiruvannamalai,2020-05-19,2020,05,8.724683,NRSC VIC MODEL
Tamil Nadu,Tiruvannamalai,2020-05-20,2020,05,29.4158941,NRSC VIC MODEL
Tamil Nadu,Tuticorin,2020-05-09,2020,05,21.2631389,NRSC VIC MODEL
Tamil Nadu,Tuticorin,2020-05-13,2020,05,22.7351818,NRSC VIC MODEL
Tamil Nadu,Tuticorin,2020-05-23,2020,05,22.4434987,NRSC VIC MODEL
Tamil Nadu,Tuticorin,2020-05-28,2020,05,23.6914893,NRSC VIC MODEL
Tamil Nadu,Tuticorin,2020-05-29,2020,05,24.42988,NRSC VIC MODEL
Tamil Nadu,Tuticorin,2020-05-31,2020,05,23.0281614,NRSC VIC MODEL
Tamil Nadu,Vellore,2020-05-05,2020,05,18.9319921,NRSC VIC MODEL
Tamil Nadu,Vellore,2020-05-01,2020,05,21.3766793,NRSC VIC MODEL
Tamil Nadu,Vellore,2020-05-09,2020,05,18.2720659,NRSC VIC MODEL
Tamil Nadu,Vellore,2020-05-11,2020,05,17.4228645,NRSC VIC MODEL
Tamil Nadu,Vellore,2020-05-17,2020,05,16.0436493,NRSC VIC MODEL
Tamil Nadu,Vellore,2020-05-27,2020,05,18.555127,NRSC VIC MODEL
Tamil Nadu,Vellore,2020-05-29,2020,05,21.8242379,NRSC VIC MODEL
Tamil Nadu,Villupuram,2020-05-01,2020,05,25.1762779,NRSC VIC MODEL
Tamil Nadu,Villupuram,2020-05-02,2020,05,24.6928684,NRSC VIC MODEL
Tamil Nadu,Villupuram,2020-05-05,2020,05,23.6769445,NRSC VIC MODEL
Tamil Nadu,Villupuram,2020-05-07,2020,05,23.3740383,NRSC VIC MODEL
Tamil Nadu,Villupuram,2020-05-08,2020,05,23.1714831,NRSC VIC MODEL
Tamil Nadu,Villupuram,2020-05-15,2020,05,22.47374,NRSC VIC MODEL
Tamil Nadu,Villupuram,2020-05-17,2020,05,22.255521,NRSC VIC MODEL
Tamil Nadu,Villupuram,2020-05-21,2020,05,28.3746559,NRSC VIC MODEL
Tamil Nadu,Virudhunagar,2020-05-05,2020,05,25.2999516,NRSC VIC MODEL
Rajasthan,Pratapgarh,2020-04-14,2020,04,14.2075309,NRSC VIC MODEL
Rajasthan,Pratapgarh,2020-04-21,2020,04,14.376852,NRSC VIC MODEL
Rajasthan,Pratapgarh,2020-04-29,2020,04,14.3979989,NRSC VIC MODEL
Rajasthan,Rajsamand,2020-04-08,2020,04,7.6955006,NRSC VIC MODEL
Rajasthan,Rajsamand,2020-04-22,2020,04,7.9259237,NRSC VIC MODEL
Rajasthan,Rajsamand,2020-04-23,2020,04,7.8864814,NRSC VIC MODEL
Rajasthan,Rajsamand,2020-04-25,2020,04,13.0870427,NRSC VIC MODEL
Rajasthan,Rajsamand,2020-04-27,2020,04,16.4935397,NRSC VIC MODEL
Rajasthan,Rajsamand,2020-04-28,2020,04,15.928117,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-04-03,2020,04,13.377003,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-04-05,2020,04,13.0980572,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-04-08,2020,04,12.7548325,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-04-12,2020,04,12.4409117,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-04-14,2020,04,12.4915104,NRSC VIC MODEL
Rajasthan,Sawai Madhopur,2020-04-20,2020,04,13.6988777,NRSC VIC MODEL
Rajasthan,Sikar,2020-04-03,2020,04,11.1183753,NRSC VIC MODEL
Rajasthan,Sikar,2020-04-18,2020,04,10.7843001,NRSC VIC MODEL
Rajasthan,Sikar,2020-04-25,2020,04,15.8446216,NRSC VIC MODEL
Rajasthan,Sikar,2020-04-28,2020,04,14.6346596,NRSC VIC MODEL
Rajasthan,Sirohi,2020-04-01,2020,04,8.5804015,NRSC VIC MODEL
Rajasthan,Sirohi,2020-04-02,2020,04,8.4655641,NRSC VIC MODEL
Rajasthan,Sirohi,2020-04-06,2020,04,8.0882815,NRSC VIC MODEL
Rajasthan,Sirohi,2020-04-08,2020,04,7.9909959,NRSC VIC MODEL
Rajasthan,Sirohi,2020-04-09,2020,04,7.9115422,NRSC VIC MODEL
Rajasthan,Tonk,2020-04-03,2020,04,9.7066583,NRSC VIC MODEL
