State,District,Date,Year,Month,Avg_rainfall,Agency_name
Madhya Pradesh,Ashoknagar,2024-04-07,2024,4,0.0214667908,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-04-09,2024,4,0.0310344273,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-04-12,2024,4,0.3098676373,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-05-04,2024,5,0.0028054883,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-05-09,2024,5,0.0459864369,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-05-10,2024,5,7.8693e-06,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-05-16,2024,5,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-05-18,2024,5,0.0002107719,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-06-05,2024,6,1.196017519,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-06-07,2024,6,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-06-09,2024,6,0.2647999009,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-06-11,2024,6,2.0643220728,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-06-24,2024,6,3.7771400742,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-06-29,2024,6,26.655069461,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-07-04,2024,7,8.0780935318,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-07-13,2024,7,10.1877297457,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-07-14,2024,7,15.1443415475,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-07-20,2024,7,3.3761380369,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-08-14,2024,8,27.8048463927,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-08-15,2024,8,17.5465630249,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-08-23,2024,8,13.592847812,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-08-30,2024,8,15.7415222031,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-09-02,2024,9,4.9042132582,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-09-04,2024,9,15.6521721669,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-09-07,2024,9,16.208756092,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-09-16,2024,9,1.2718787001,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-09-19,2024,9,0.5135973729,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-09-20,2024,9,0.4024213789,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-09-22,2024,9,0.1944644157,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-09-23,2024,9,0.0254062241,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-09-30,2024,9,4.5796746874,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-10-02,2024,10,0.0056044911,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-10-12,2024,10,0.2611873492,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-10-20,2024,10,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-10-24,2024,10,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-10-26,2024,10,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-11-28,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-11-30,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-12-22,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-12-23,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2024-12-25,2024,12,0.064288024,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-03,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-06,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-08,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-01-23,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-02-01,2025,2,0.0065552697,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-02-03,2025,2,0.0729493763,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-02-20,2025,2,0.0243397199,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-02-27,2025,2,0.0130973326,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-03-05,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-03-08,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-03-16,2025,3,0.9196416941,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-03-29,2025,3,0.0060718828,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-04-03,2025,4,4.2236384776,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-04-07,2025,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-04-10,2025,4,0.0020849067,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-04-26,2025,4,0.0264635753,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-04-30,2025,4,0.0350581438,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-05-02,2025,5,0.0038028374,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-05-10,2025,5,1.3513952201,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-05-15,2025,5,1.2255332752,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-05-16,2025,5,0.2148930244,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-05-29,2025,5,2.5584428132,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-02,2025,6,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-04,2025,6,0.6570041922,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-08,2025,6,0.0,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-17,2025,6,7.2515061737,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-19,2025,6,2.0888572727,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-23,2025,6,97.9073692554,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-26,2025,6,5.4564578432,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-01-03,2024,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-01-04,2024,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-01-16,2024,1,8.24921e-05,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-01-17,2024,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-01-24,2024,1,0.0626259141,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-01-30,2024,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-02-22,2024,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-02-25,2024,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-02-26,2024,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-03-08,2024,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-03-10,2024,3,0.0001216708,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-03-11,2024,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-03-21,2024,3,0.3636014892,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-03-28,2024,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-04-06,2024,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-04-08,2024,4,1.2230424987,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-04-09,2024,4,3.4322373924,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-04-16,2024,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-04-21,2024,4,4.09949e-05,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-04-25,2024,4,0.0059152562,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-01,2024,5,0.0038702754,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-03,2024,5,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-07,2024,5,0.1761812447,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-09,2024,5,3.8725026943,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-11,2024,5,0.0194347119,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-12,2024,5,0.0009539539,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-14,2024,5,0.0072066045,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-25,2024,5,0.0293125763,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-27,2024,5,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-05-28,2024,5,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-06-03,2024,6,0.0743171499,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-06-04,2024,6,0.071786074,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-06-06,2024,6,0.1799635433,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-06-07,2024,6,0.4098272173,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-06-12,2024,6,1.3034323363,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-06-20,2024,6,8.8140658542,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-06-23,2024,6,7.3003240038,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-06-28,2024,6,4.4827820358,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-06-30,2024,6,31.5716552327,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-07-16,2024,7,2.854751483,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-07-24,2024,7,24.8315916152,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-07-29,2024,7,8.2134646327,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-08-04,2024,8,7.3261186855,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-08-12,2024,8,5.2888070803,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-08-15,2024,8,13.2702949022,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-08-17,2024,8,7.6870374046,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-08-18,2024,8,8.3623645721,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-08-26,2024,8,1.5137551467,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-09-19,2024,9,4.811547238,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-09-29,2024,9,3.9085793159,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-10-01,2024,10,1.4543657544,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-10-04,2024,10,0.0455244196,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-10-05,2024,10,0.0129576978,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-10-06,2024,10,0.0097660654,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-10-10,2024,10,0.83308453,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-10-15,2024,10,7.9607774761,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-10-19,2024,10,1.3675133385,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-10-20,2024,10,0.1749695847,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-10-22,2024,10,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-11-10,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-11-12,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-11-30,2024,11,0.0003533272,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-12-02,2024,12,0.0083379775,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-12-13,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-12-21,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-12-26,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2024-12-28,2024,12,0.0586014219,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-01,2025,1,3.91273e-05,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-06,2025,1,0.0013205557,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-10,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-12,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-14,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-17,2025,1,0.3907998648,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-21,2025,1,0.0001038478,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-24,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-01-28,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-05,2025,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-16,2025,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-18,2025,2,1.2247e-05,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-21,2025,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-25,2025,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-01,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-02,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-04,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-09,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-31,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-04-06,2025,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-04-08,2025,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-04-10,2025,4,2.2045304546,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-04-11,2025,4,0.001350017,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-05-01,2025,5,0.026687769,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-05-02,2025,5,1.9866789706,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-05-05,2025,5,1.0836183168,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-05-17,2025,5,0.7449602471,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-05-26,2025,5,0.7490320706,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-05-31,2025,5,0.0990835202,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-03,2025,6,0.0933326186,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-10,2025,6,0.0884234543,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-19,2025,6,0.9664503616,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-20,2025,6,2.5669489646,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-22,2025,6,0.5585493713,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-24,2025,6,8.640784229,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-28,2025,6,12.9105070704,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-30,2025,6,13.0700893004,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-01-07,2024,1,1.6083378227,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-01-17,2024,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-01-28,2024,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-02-03,2024,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-02-04,2024,2,3.52174e-05,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-02-05,2024,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-02-11,2024,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-02-13,2024,2,0.0093157953,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-02-17,2024,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-02-22,2024,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-02-26,2024,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-02-28,2024,2,1.6878230997,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-03-04,2024,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-03-07,2024,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-03-09,2024,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-03-15,2024,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-03-20,2024,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-04-06,2024,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-04-08,2024,4,9.53336e-05,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-04-10,2024,4,0.0109619538,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-04-20,2024,4,0.0012601647,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-04-29,2024,4,0.002361236,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-05-01,2024,5,8.089e-06,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-05-02,2024,5,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-05-07,2024,5,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-05-09,2024,5,0.0368533683,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-05-14,2024,5,2.8859444041,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-05-22,2024,5,0.0740809456,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-06-03,2024,6,4.0445e-06,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-06-26,2024,6,16.1533270555,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-06-30,2024,6,9.7144735632,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-07-13,2024,7,3.1088582815,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-07-15,2024,7,18.4645566705,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-07-16,2024,7,9.9689727313,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-07-17,2024,7,9.8506771866,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-07-25,2024,7,0.672596506,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-07-26,2024,7,6.3282534425,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-07-29,2024,7,50.5795950691,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-08-02,2024,8,10.671426907,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-08-07,2024,8,1.7147476046,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-08-10,2024,8,2.9855669257,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-08-16,2024,8,1.711798424,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-08-21,2024,8,8.8359427139,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-08-31,2024,8,13.985646778,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-09-04,2024,9,5.6003005791,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-09-07,2024,9,10.24443743,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-09-09,2024,9,12.9018862666,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-09-16,2024,9,1.392386815,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-09-20,2024,9,2.4387766495,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-09-22,2024,9,5.1768920171,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-10-01,2024,10,2.5258478625,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-10-11,2024,10,7.5720632142,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-10-13,2024,10,2.7318260775,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-10-15,2024,10,5.6983319865,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-11-07,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-11-17,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-11-22,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-11-27,2024,11,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-01,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-02,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-04,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-07,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-10,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-14,2024,12,0.0034713505,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-19,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-21,2024,12,0.001668044,NRSC VIC MODEL
Madhya Pradesh,Barwani,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-01,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-07,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-08,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-10,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-18,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-19,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-25,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-26,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-27,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-01-31,2025,1,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-02-19,2025,2,0.0004823008,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-02-22,2025,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-02-23,2025,2,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-03,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-05,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-07,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-16,2025,3,0.0029687234,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-20,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-22,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-24,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-28,2025,3,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-04-02,2025,4,0.084958646,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-04-14,2025,4,0.0509584704,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-04-20,2025,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-04-21,2025,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-04-22,2025,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-04-24,2025,4,0.0,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-04-26,2025,4,0.0561378536,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-04-27,2025,4,0.1055767746,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-05-07,2025,5,4.3929871375,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-05-08,2025,5,0.5589051825,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-05-15,2025,5,1.146071236,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-05-26,2025,5,0.0561178896,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-05,2025,6,1.2707003374,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-17,2025,6,6.4957476132,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-22,2025,6,12.3372188087,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-28,2025,6,3.3660713846,NRSC VIC MODEL
Madhya Pradesh,Betul,2020-01-26,2020,1,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-02-03,2020,2,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-02-06,2020,2,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-02-28,2020,2,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-03-05,2020,3,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-03-09,2020,3,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-03-14,2020,3,0.042318754,IMD GRID MODEL
Madhya Pradesh,Betul,2020-03-22,2020,3,0.007139404,IMD GRID MODEL
Madhya Pradesh,Betul,2020-03-23,2020,3,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-03-30,2020,3,4.813951399,IMD GRID MODEL
Madhya Pradesh,Betul,2020-04-17,2020,4,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-04-23,2020,4,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-04-26,2020,4,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-04-29,2020,4,0.003161009,IMD GRID MODEL
Madhya Pradesh,Betul,2020-05-07,2020,5,0.930515353,IMD GRID MODEL
Madhya Pradesh,Betul,2020-05-08,2020,5,0.0,IMD GRID MODEL
Madhya Pradesh,Betul,2020-05-10,2020,5,0.0,IMD GRID MODEL
